Local time,Open,High,Low,Close,Volume
18.05.2021 23:00:00.000 GMT+0200,4119.857,4127.861,4060.701,4112.561,206.1899
19.05.2021 23:00:00.000 GMT+0200,4112.261,4173.864,4089.048,4158.252,116.47970000000001
20.05.2021 23:00:00.000 GMT+0200,4157.357,4189.567,4151.401,4161.358,106.64989999999999
21.05.2021 23:00:00.000 GMT+0200,4161.358,4161.358,4161.358,4161.358,0
22.05.2021 23:00:00.000 GMT+0200,4161.358,4161.358,4161.358,4161.358,0
23.05.2021 23:00:00.000 GMT+0200,4153.555,4209.655,4146.649,4201.546,77.10470000000001
24.05.2021 23:00:00.000 GMT+0200,4201.703,4216.252,4183.261,4189.246,87.02150000000002
25.05.2021 23:00:00.000 GMT+0200,4192.464,4208.064,4184.401,4197.161,68.4102
26.05.2021 23:00:00.000 GMT+0200,4196.861,4213.567,4181.303,4211.667,80.3566
27.05.2021 23:00:00.000 GMT+0200,4214.160,4220.846,4204.603,4207.446,54.86550000000001
28.05.2021 23:00:00.000 GMT+0200,4207.446,4207.446,4207.446,4207.446,0
29.05.2021 23:00:00.000 GMT+0200,4207.446,4207.446,4207.446,4207.446,0
30.05.2021 23:00:00.000 GMT+0200,4208.455,4213.755,4193.301,4194.364,30.604000000000003
31.05.2021 23:00:00.000 GMT+0200,4196.751,4233.161,4196.401,4202.267,70.3623
01.06.2021 23:00:00.000 GMT+0200,4199.563,4217.852,4192.546,4208.167,75.81890000000001
02.06.2021 23:00:00.000 GMT+0200,4210.364,4215.801,4167.749,4191.955,88.02890000000001
03.06.2021 23:00:00.000 GMT+0200,4194.446,4234.155,4179.446,4228.152,70.49560000000001
04.06.2021 23:00:00.000 GMT+0200,4228.152,4228.152,4228.152,4228.152,0
05.06.2021 23:00:00.000 GMT+0200,4228.152,4228.152,4228.152,4228.152,0
06.06.2021 23:00:00.000 GMT+0200,4232.867,4234.701,4216.403,4228.261,61.915400000000005
07.06.2021 23:00:00.000 GMT+0200,4229.960,4238.964,4208.354,4227.967,66.3236
08.06.2021 23:00:00.000 GMT+0200,4227.963,4237.264,4218.301,4222.952,49.276399999999995
09.06.2021 23:00:00.000 GMT+0200,4224.148,4249.963,4208.201,4238.667,69.47399999999999
10.06.2021 23:00:00.000 GMT+0200,4241.001,4249.264,4232.152,4246.558,44.164
11.06.2021 23:00:00.000 GMT+0200,4246.558,4246.558,4246.558,4246.558,0
12.06.2021 23:00:00.000 GMT+0200,4246.558,4246.558,4246.558,4246.558,0
13.06.2021 23:00:00.000 GMT+0200,4249.152,4258.201,4234.146,4255.858,42.8947
14.06.2021 23:00:00.000 GMT+0200,4255.803,4267.864,4238.003,4247.752,47.99820000000001
15.06.2021 23:00:00.000 GMT+0200,4248.255,4251.664,4200.846,4223.761,81.43639999999999
16.06.2021 23:00:00.000 GMT+0200,4213.954,4232.367,4193.249,4223.458,109.3236
17.06.2021 23:00:00.000 GMT+0200,4224.966,4230.067,4158.901,4162.767,118.3278
18.06.2021 23:00:00.000 GMT+0200,4162.767,4162.767,4162.767,4162.767,0
19.06.2021 23:00:00.000 GMT+0200,4162.767,4162.767,4162.767,4162.767,0
20.06.2021 23:00:00.000 GMT+0200,4157.152,4229.849,4138.001,4229.849,124.8524
21.06.2021 23:00:00.000 GMT+0200,4230.360,4256.401,4216.701,4247.301,74.25529999999999
22.06.2021 23:00:00.000 GMT+0200,4248.755,4259.346,4241.701,4244.867,62.9184
23.06.2021 23:00:00.000 GMT+0200,4244.251,4271.664,4242.901,4269.701,50.936299999999996
24.06.2021 23:00:00.000 GMT+0200,4273.061,4287.761,4264.703,4282.855,48.991499999999995
25.06.2021 23:00:00.000 GMT+0200,4282.855,4282.855,4282.855,4282.855,0
26.06.2021 23:00:00.000 GMT+0200,4282.855,4282.855,4282.855,4282.855,0
27.06.2021 23:00:00.000 GMT+0200,4286.852,4292.346,4274.857,4290.967,53.6987
28.06.2021 23:00:00.000 GMT+0200,4289.951,4300.946,4281.746,4295.555,52.467600000000004
29.06.2021 23:00:00.000 GMT+0200,4295.360,4303.649,4279.146,4302.046,83.51989999999999
30.06.2021 23:00:00.000 GMT+0200,4303.757,4321.761,4296.049,4318.001,79.7569
01.07.2021 23:00:00.000 GMT+0200,4318.863,4356.261,4317.552,4349.049,73.794
02.07.2021 23:00:00.000 GMT+0200,4349.049,4349.049,4349.049,4349.049,0
03.07.2021 23:00:00.000 GMT+0200,4349.049,4349.049,4349.049,4349.049,0
04.07.2021 23:00:00.000 GMT+0200,4348.803,4354.767,4342.001,4349.946,43.7392
05.07.2021 23:00:00.000 GMT+0200,4351.048,4357.067,4314.401,4339.561,89.35569999999998
06.07.2021 23:00:00.000 GMT+0200,4337.552,4362.664,4330.101,4359.664,80.88000000000001
07.07.2021 23:00:00.000 GMT+0200,4360.949,4361.264,4288.555,4317.849,147.1238
08.07.2021 23:00:00.000 GMT+0200,4319.563,4372.267,4302.060,4368.361,82.16529999999997
09.07.2021 23:00:00.000 GMT+0200,4368.361,4368.361,4368.361,4368.361,0
10.07.2021 23:00:00.000 GMT+0200,4368.361,4368.361,4368.361,4368.361,0
11.07.2021 23:00:00.000 GMT+0200,4371.954,4387.767,4350.801,4385.601,73.14569999999999
12.07.2021 23:00:00.000 GMT+0200,4385.767,4392.766,4365.803,4370.158,70.91740000000001
13.07.2021 23:00:00.000 GMT+0200,4368.849,4393.069,4358.803,4376.501,84.785
14.07.2021 23:00:00.000 GMT+0200,4374.964,4378.464,4340.801,4356.467,98.09799999999998
15.07.2021 23:00:00.000 GMT+0200,4356.260,4376.264,4322.849,4323.401,93.75
16.07.2021 23:00:00.000 GMT+0200,4323.401,4323.401,4323.401,4323.401,0
17.07.2021 23:00:00.000 GMT+0200,4323.401,4323.401,4323.401,4323.401,0
18.07.2021 23:00:00.000 GMT+0200,4328.067,4328.967,4232.001,4262.449,181.08350000000002
19.07.2021 23:00:00.000 GMT+0200,4269.964,4337.555,4261.003,4328.361,120.56409999999998
20.07.2021 23:00:00.000 GMT+0200,4327.867,4362.364,4318.801,4361.352,96.73170000000002
21.07.2021 23:00:00.000 GMT+0200,4362.764,4371.855,4350.201,4371.846,68.3525
22.07.2021 23:00:00.000 GMT+0200,4379.667,4416.167,4375.955,4409.761,51.72100000000001
23.07.2021 23:00:00.000 GMT+0200,4409.761,4409.761,4409.761,4409.761,0
24.07.2021 23:00:00.000 GMT+0200,4409.761,4409.761,4409.761,4409.761,0
